,postdate,source,headline,btc_label,ltc_label,eth_label
206,2017-01-30 15:00:24,coindesk.com,firms in switzerland working on an ethereum based otc trading platform say they have completed work on a new privacy solution ,1,1,1
207,2017-01-30 15:32:48,coindesk.com,credit card giant american express has joined the linux foundation led hyperledger blockchain project ,1,1,1
208,2017-01-30 16:01:12,coindesk.com,tech giant microsoft has announced a new blockchain partnership as part of its internal decentralized identity initiative ,1,1,1
209,2017-01-30 17:38:01,coindesk.com,the eu is weighing a limit on cash transactions in a move that may also impact digital currency payments ,1,1,1
210,2017-01-30 20:08:14,coindesk.com,bitcoin payments startup bitpesa has raised  2 5m in a new series a funding round ,1,1,1
211,2017-01-30 21:28:36,coindesk.com,a fed staffer has plead guilty to mining bitcoins at work  ,1,1,1
212,2017-01-31 00:46:13,coindesk.com,bitcoin traders have new uncertainty to deal with as exchanges that once dominated trading volume fall by the wayside and new exchanges rise up ,1,0,1
213,2017-01-31 11:00:55,coindesk.com,an fbi special agent has said it's unclear how the agency would respond to widespread criminal use of privacy enhancing cryptocurrencies like monero  ,1,0,1
214,2017-01-31 12:00:28,coindesk.com,chain previewed forthcoming privacy features for its enterprise blockchain protocol at coindesk's developer event yesterday ,1,0,1
215,2017-01-31 14:29:34,coindesk.com,"tadge dryja, one of the developers behind a popular bitcoin scaling proposal, has joined mit's blockchain and cryptocurrency group ",1,0,1
216,2017-01-31 15:10:27,coindesk.com,"bitcoin prices are up more than 3  since the start of the day s trading, climbing above  950 for the first time in weeks ",1,0,1
217,2017-01-31 16:00:27,coindesk.com,"construct's open source developer conference saw notable discussions, though talk of bitcoin's scaling issues was a persistent theme ",1,0,1
218,2017-01-31 17:26:17,coindesk.com,legislators in new hampshire have filed a new bill that aims to clarify rules around digital currencies and money transmitters ,1,0,1
219,2017-01-31 20:09:16,coindesk.com,"for germany s central bank, blockchain has proven to be a promising   if somewhat complicated   technology ",1,0,1
220,2017-01-31 23:55:32,coindesk.com,blockstream cto greg maxwell addressed the growing blockchain hype in a nuanced talk at construct 2017 today ,1,0,1
221,2017-02-01 11:00:20,coindesk.com,banking consortium startup r3 has predicted 2017 will be the year enterprises dive into testing pilot versions of dlt and blockchain apps ,1,1,1
222,2017-02-01 12:00:08,coindesk.com,blockchain identity startup cambridge blockchain has finished raising  2m   money it plans to spend on pilot projects ,1,1,1
223,2017-02-01 12:50:22,coindesk.com,openbazaar's development team has detailed forthcoming upgrades and a potential launch timeline for v2 0 of the decentralized e commerce platform ,1,1,1
224,2017-02-01 14:00:40,coindesk.com,ever wonder how the fbi catches ransomware perpetrators? this special agent laid out the process in great detail ,1,1,1
225,2017-02-01 14:14:59,coindesk.com,abu dhabi s largest bank has begun offering a new cross border transaction service in partnership with distributed ledger startup ripple ,1,1,1
226,2017-02-01 16:10:48,coindesk.com,switzerland s government is considering new regulations in light of fintech advancements such as blockchain ,1,1,1
227,2017-02-01 17:40:13,coindesk.com,digital currency exchange gemini is doing away with transaction confirmations for approved customers ,1,1,1
228,2017-02-01 18:34:08,coindesk.com,many of the government leaders queried by ibm in a recent survey say they want to put blockchain to work in the public sector ,1,1,1
229,2017-02-01 20:35:14,coindesk.com,"the uae's central bank isn't banning bitcoin, senior officials said in a statement today 
",1,1,1
230,2017-02-01 23:00:05,coindesk.com,"private blockchains are on the cusp of leaving the laboratory and heading to the real world  at least, that's according to bold predictions from ",1,1,1
231,2017-02-02 11:00:35,coindesk.com,bitfinex's bfx digital asset   issued to users who lost bitcoin in an august hack   surged to a record high on 1st february ,1,0,1
232,2017-02-02 12:00:16,coindesk.com,a notable travel blockchain proof of concept being spearheaded by microsoft is stepping up a gear ,1,0,1
233,2017-02-02 13:00:32,coindesk.com,"the fourth quarter of 2016 was a volatile period for the price of bitcoin, as speculation increased and exchange traded volume reached peak levels ",1,0,1
234,2017-02-02 13:33:37,coindesk.com,"fidelity charitable, the public charity arm of mutual fund giant fidelity investments, raised  7m in bitcoin donations last year ",1,0,1
235,2017-02-02 14:10:13,coindesk.com,"japan's 'galapagos syndrome' means that some tech firms are unable to compete internationally, but one blockchain consortium aims to change that ",1,0,1
236,2017-02-02 14:50:35,coindesk.com,"bitcoin markets are breaking out, inching closer to  1,000  ",1,0,1
237,2017-02-02 19:00:14,coindesk.com,a new report highlights some of the key privacy threats faced by bitcoin users in 2016 ,1,0,1
238,2017-02-02 19:32:41,coindesk.com,a trade group for investment funds in ireland has announced it is developing a new blockchain proof of concept focused on regulatory reporting ,1,0,1
239,2017-02-02 22:54:30,coindesk.com,the internal revenue service has requested a delay for an upcoming hearing in its ongoing court dispute with digital currency exchange coinbase ,1,0,1
240,2017-02-03 00:20:35,coindesk.com,"bitcoin prices surpassed  1,000 for the first time in nearly a month on 2nd february  will the digital currency be able to remain above this level? ",1,0,1
241,2017-02-03 11:00:00,coindesk.com,"nuco's ceo looks at the hurdles encountered by enterprises adopting blockchain tech, and predicts more flexible solutions going forward ",1,0,1
242,2017-02-03 12:00:08,coindesk.com,poland's central statistical office has recognized the trading and mining of virtual currencies as official economic activities ,1,0,1
243,2017-02-03 13:06:41,coindesk.com,"one of the uk's largest telecoms, bt, is seeking a patent for a security system aimed at preventing malicious attacks on blockchains ",1,0,1
244,2017-02-03 13:40:49,coindesk.com,"segregated witness, originally proposed as a workaround solution to the bitcoin scaling issue, is moving closer to rollout on the litecoin network ",1,0,1
245,2017-02-03 15:20:42,coindesk.com,a project aiming to bring payment channels to ethereum is expected to become production ready by the end of this year ,1,0,1
246,2017-02-03 16:22:15,coindesk.com,"one of china's 'big three' bitcoin exchanges issued an update on its fee policies today, only to later remove the statement from its website ",1,0,1
247,2017-02-03 17:45:26,coindesk.com,legislators in hawaii are pushing for the creation of a working group dedicated to blockchain technology ,1,0,1
248,2017-02-04 14:20:47,coindesk.com,"bitcoin prices enjoyed notable gains this week, climbing to sit around the  1,000 mark amid improved market sentiment  ",0,1,0
249,2017-02-04 15:30:10,coindesk.com,coindesk explores the alternative digital currency monero and its long road to becoming of the industry's most talked about projects ,0,1,0
250,2017-02-05 11:45:41,coindesk.com,"roger ver, a key figure among bitcoin s first disciples is now the community's biggest advocate for the minority side of the block size debate ",1,0,1
251,2017-02-05 12:40:51,coindesk.com,"pavel bains argues that its only a matter of time before a city makes the leap to its own, digital, currency ",1,0,1
252,2017-02-06 11:00:15,coindesk.com,an announcement from the uae last week marked an unusual development that highlights intriguing socio economic and geopolitical trends ,1,1,1
253,2017-02-06 12:31:15,coindesk.com,"after leaving goldman sachs, this entrepreneur founded her own blockchain startup to lower the fiscal entry point for hedge fund investors ",1,1,1
254,2017-02-06 14:00:01,coindesk.com,"in the wake of 2016's blockchain hype, experts are making less optimistic predictions about the industry's prospects in the year ahead ",1,1,1
255,2017-02-06 14:15:52,coindesk.com,"no more 'glockchain'? an arizona lawmaker is proposing the state prohibit the use of blockchain to track firearms 
",1,1,1
256,2017-02-06 15:00:09,coindesk.com,a blockchain technology consortium spearheaded by a global group of insurers has added several new members ,1,1,1
257,2017-02-06 16:28:15,coindesk.com,"france s central bank is opening up a new innovation lab, with an eye to collaborate with blockchain startups ",1,1,1
258,2017-02-06 17:59:52,coindesk.com,legislators in north dakota are quickly advancing a measure to study how the state should approach regulating digital currencies like bitcoin ,1,1,1
259,2017-02-06 19:53:19,coindesk.com,bug bounty hunters could make as much as 10 bitcoins identifying security problems at the popular dark marketplace hansa ,1,1,1
260,2017-02-06 22:58:56,coindesk.com,a small town located outside of chicago is about to sell some bitcoin ,1,1,1
261,2017-02-07 08:00:15,coindesk.com,dubai s government is testing blockchain tech for trade finance in partnership with ibm ,1,1,0
262,2017-02-07 12:25:11,coindesk.com,nearly every major financial institution in south africa has gathered to chart the country's path towards possible large scale blockchain adoption ,1,1,0
263,2017-02-07 13:30:30,coindesk.com,"the price of bitcoin continued recent gains in an early morning session today, rising nearly 3  on warming sentiment ",1,1,0
264,2017-02-07 14:00:21,coindesk.com,bitcoin could soon be endowed with a range of new technical improvements including greater smart contract functionality ,1,1,0
265,2017-02-07 14:35:38,coindesk.com,the central bank of the philippines has released new guidelines for bitcoin exchanges operating in the country ,1,1,0
266,2017-02-07 15:20:20,coindesk.com,"the european union's top securities regulator is steering clear of blockchain regulations   for now, at least  ",1,1,0
267,2017-02-07 17:35:49,coindesk.com,"the startup at the heart of a healthcare focused blockchain consortium has raised  1 85m 
",1,1,0
268,2017-02-07 20:00:51,coindesk.com,"an arizona legislator wants to amend state law to account for blockchain signatures and smart contracts, public records show ",1,1,0
269,2017-02-07 22:39:05,coindesk.com,"bitcoin prices entered rangebound trading today, after climbing roughly 3  to hit their highest price in more than one month  ",1,1,0
270,2017-02-08 10:00:05,coindesk.com,a trader based in china's hunan province is bringing a lawsuit against cryptocurrency exchange okcoin ,0,0,0
271,2017-02-08 10:44:26,coindesk.com,"academics still aren't sure why bitcoin is so robust, but one cornell professor has made it her mission to find out ",0,0,0
